file,class,num_vertices,num_faces,face_types,bounding_box
resampled_data/Insect/D00787_1453.obj,Insect,1452,2388,only triangles,"{'min': [-1.03, -0.27, -0.01], 'max': [0.94, 0.24, 0.02]}"
resampled_data/Insect/D00662_7463.obj,Insect,7452,16176,only triangles,"{'min': [-0.61, -0.65, -0.4], 'max': [1.11, 0.86, 0.47]}"
resampled_data/Insect/D00430_7307.obj,Insect,7307,15469,only triangles,"{'min': [-0.57, -0.73, -0.41], 'max': [0.87, 0.63, 0.23]}"
resampled_data/Insect/D00786_5755.obj,Insect,5755,11280,only triangles,"{'min': [-1.04, -0.47, -0.51], 'max': [0.7, 0.48, 0.19]}"
resampled_data/Insect/m23_5245.obj,Insect,5245,10442,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.48, 0.43, 0.98]}"
resampled_data/Insect/D00109_3248.obj,Insect,3248,5392,only triangles,"{'min': [-0.85, -0.62, -0.43], 'max': [0.84, 0.76, 0.61]}"
resampled_data/Insect/D00315_6380.obj,Insect,6380,12704,only triangles,"{'min': [-0.85, -0.58, -0.39], 'max': [1.05, 0.52, 0.32]}"
resampled_data/Insect/D00333_6007.obj,Insect,6007,11290,only triangles,"{'min': [-1.0, -0.67, -0.2], 'max': [0.88, 0.78, 0.17]}"
resampled_data/Insect/m7_8185.obj,Insect,8185,16350,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.57, 0.58, 0.98]}"
resampled_data/Insect/D00786_2830.obj,Insect,2830,5430,only triangles,"{'min': [-1.04, -0.47, -0.51], 'max': [0.7, 0.48, 0.19]}"
resampled_data/Insect/m26_5266.obj,Insect,5266,10274,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.85, 0.42, 0.98]}"
resampled_data/Insect/D00855_4445.obj,Insect,4445,8846,only triangles,"{'min': [-1.04, -0.75, -0.2], 'max': [0.76, 0.65, 0.33]}"
resampled_data/Insect/m17_5934.obj,Insect,5930,11752,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.29, 0.65]}"
resampled_data/Insect/m26.obj,Insect,5266,10274,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.85, 0.42, 0.98]}"
resampled_data/Insect/m8_8181.obj,Insect,8181,16199,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.48, 0.98, 0.83]}"
resampled_data/Insect/D00895_4170.obj,Insect,4170,7814,only triangles,"{'min': [-0.98, -0.63, -0.73], 'max': [0.71, 0.43, 0.39]}"
resampled_data/Insect/D00294_11434.obj,Insect,11434,21541,only triangles,"{'min': [-0.65, -0.71, -0.22], 'max': [1.01, 0.8, 0.28]}"
resampled_data/Insect/D00136_10227.obj,Insect,10227,20314,only triangles,"{'min': [-1.01, -0.41, -0.36], 'max': [0.43, 0.62, 0.19]}"
resampled_data/Insect/m11_5818.obj,Insect,5818,11624,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.51, 0.1]}"
resampled_data/Insect/D00989_5366.obj,Insect,5366,10694,only triangles,"{'min': [-0.71, -0.61, -0.17], 'max': [1.07, 0.66, 0.23]}"
resampled_data/Insect/D00315_6986.obj,Insect,6986,13916,only triangles,"{'min': [-0.85, -0.58, -0.39], 'max': [1.05, 0.52, 0.32]}"
resampled_data/Insect/m7_6577.obj,Insect,6577,13134,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.57, 0.58, 0.98]}"
resampled_data/Insect/m24_7176.obj,Insect,7176,14310,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.43, 0.86]}"
resampled_data/Insect/D00806_5469.obj,Insect,5469,10898,only triangles,"{'min': [-0.82, -0.73, -0.38], 'max': [0.66, 0.72, 0.45]}"
resampled_data/Insect/D00102_6248.obj,Insect,6248,11913,only triangles,"{'min': [-0.89, -0.58, -0.47], 'max': [0.81, 0.55, 0.62]}"
resampled_data/Insect/D00774_5429.obj,Insect,5427,10742,only triangles,"{'min': [-0.92, -0.59, -0.15], 'max': [0.93, 0.63, 0.4]}"
resampled_data/Insect/D00734_5280.obj,Insect,5280,10357,only triangles,"{'min': [-0.82, -0.81, -0.33], 'max': [0.86, 0.81, 0.31]}"
resampled_data/Insect/m21_6467.obj,Insect,6467,12834,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.52, 0.83]}"
resampled_data/Insect/D00590_4147.obj,Insect,4147,8290,only triangles,"{'min': [-0.86, -0.53, -0.11], 'max': [0.81, 0.63, 0.15]}"
resampled_data/Insect/m15_6071.obj,Insect,6071,12130,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.42, 0.5]}"
resampled_data/Insect/m16_4621.obj,Insect,4621,9152,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.27, 0.72]}"
resampled_data/Insect/D00806_7696.obj,Insect,7696,15352,only triangles,"{'min': [-0.82, -0.73, -0.38], 'max': [0.66, 0.72, 0.45]}"
resampled_data/Insect/D00787_1467.obj,Insect,1467,2425,only triangles,"{'min': [-1.03, -0.27, -0.01], 'max': [0.94, 0.24, 0.02]}"
resampled_data/Insect/D00884_6663.obj,Insect,6660,14561,only triangles,"{'min': [-0.6, -0.66, -0.38], 'max': [1.05, 0.8, 0.46]}"
resampled_data/Insect/m3_4608.obj,Insect,4608,9156,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.93, 0.56, 0.98]}"
resampled_data/Insect/m22_7698.obj,Insect,7698,15350,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.43, 0.68]}"
resampled_data/Insect/D00102_2572.obj,Insect,2572,4659,only triangles,"{'min': [-0.89, -0.58, -0.47], 'max': [0.81, 0.55, 0.62]}"
resampled_data/Insect/m8_8179.obj,Insect,8179,16195,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.48, 0.98, 0.83]}"
resampled_data/Insect/D00695_3615.obj,Insect,3615,7174,only triangles,"{'min': [-0.58, -0.51, -0.24], 'max': [0.87, 0.49, 0.11]}"
resampled_data/Insect/m14_3678.obj,Insect,3678,7044,only triangles,"{'min': [0.04, 0.03, 0.03], 'max': [0.97, 0.71, 0.76]}"
resampled_data/Insect/D00753_7960.obj,Insect,7960,16147,only triangles,"{'min': [-0.63, -0.38, -0.35], 'max': [0.89, 0.41, 0.47]}"
resampled_data/Insect/D00672_3334.obj,Insect,3334,5636,only triangles,"{'min': [-1.05, -0.57, -0.3], 'max': [0.75, 0.71, 0.35]}"
resampled_data/Insect/D00788.obj,Insect,6175,9662,only triangles,"{'min': [-0.85, -0.58, -0.4], 'max': [0.73, 0.67, 0.47]}"
resampled_data/Insect/D00590_4141.obj,Insect,4141,8278,only triangles,"{'min': [-0.86, -0.53, -0.11], 'max': [0.81, 0.63, 0.15]}"
resampled_data/Insect/D00309_6117.obj,Insect,6117,12093,only triangles,"{'min': [-0.87, -0.87, -0.37], 'max': [0.82, 0.65, 0.42]}"
resampled_data/Insect/m4_6340.obj,Insect,6340,12248,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.56, 0.98, 0.33]}"
resampled_data/Insect/m19_3334.obj,Insect,3334,5635,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.35, 0.64]}"
resampled_data/Insect/D00180_6262.obj,Insect,6262,11943,only triangles,"{'min': [-0.82, -0.52, -0.64], 'max': [0.89, 0.57, 0.47]}"
resampled_data/Insect/D00117.obj,Insect,5090,9732,only triangles,"{'min': [-1.04, -0.57, -0.6], 'max': [0.65, 0.79, 0.26]}"
resampled_data/Insect/m12_5009.obj,Insect,5009,9969,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.38, 0.56]}"
resampled_data/Insect/m13_5023.obj,Insect,5023,9740,only triangles,"{'min': [0.03, 0.03, 0.05], 'max': [0.55, 0.18, 0.98]}"
resampled_data/Insect/D00752_9652.obj,Insect,9652,19913,only triangles,"{'min': [-0.77, -0.82, -0.29], 'max': [0.9, 0.68, 0.29]}"
resampled_data/Insect/m17_5001.obj,Insect,5001,9886,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.29, 0.65]}"
resampled_data/Insect/m4_4346.obj,Insect,4346,8260,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.56, 0.98, 0.33]}"
resampled_data/Insect/D00081_4341.obj,Insect,4341,8634,only triangles,"{'min': [-0.88, -0.35, -0.35], 'max': [0.87, 1.04, 0.23]}"
resampled_data/Insect/m24_7088.obj,Insect,7088,14134,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.43, 0.86]}"
resampled_data/Insect/D00291_5088.obj,Insect,5088,10132,only triangles,"{'min': [-0.85, -0.5, -0.24], 'max': [0.94, 0.47, 0.1]}"
resampled_data/Insect/m1_5335.obj,Insect,5335,10594,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.42, 0.38, 0.98]}"
resampled_data/Insect/m19_7633.obj,Insect,7442,14431,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.97, 0.35, 0.64]}"
resampled_data/Insect/D00814_5825.obj,Insect,5825,11554,only triangles,"{'min': [-0.76, -0.64, -0.11], 'max': [0.72, 0.72, 0.17]}"
resampled_data/Insect/D00180_2572.obj,Insect,2572,4660,only triangles,"{'min': [-0.82, -0.52, -0.64], 'max': [0.89, 0.57, 0.47]}"
resampled_data/Insect/m12_4926.obj,Insect,4926,9799,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.38, 0.56]}"
resampled_data/Insect/D00788_6175.obj,Insect,6175,9662,only triangles,"{'min': [-0.85, -0.58, -0.4], 'max': [0.73, 0.67, 0.47]}"
resampled_data/Insect/m6_9184.obj,Insect,9184,17998,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.67, 0.7, 0.98]}"
resampled_data/Insect/D00895_4504.obj,Insect,4504,8450,only triangles,"{'min': [-0.98, -0.63, -0.73], 'max': [0.71, 0.43, 0.39]}"
resampled_data/Insect/m10_7852.obj,Insect,7852,15608,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.89, 0.97, 0.22]}"
resampled_data/Insect/D00734_5150.obj,Insect,5150,10097,only triangles,"{'min': [-0.82, -0.81, -0.33], 'max': [0.86, 0.81, 0.31]}"
resampled_data/Insect/m1_5444.obj,Insect,5444,10812,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.42, 0.38, 0.98]}"
resampled_data/Insect/m0_4969.obj,Insect,4969,9834,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.64, 0.55, 0.98]}"
resampled_data/Insect/m25_4550.obj,Insect,4550,9096,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.82, 0.5, 0.98]}"
resampled_data/Insect/D00746_4250.obj,Insect,4250,8324,only triangles,"{'min': [-0.86, -0.59, -0.37], 'max': [0.84, 0.77, 0.35]}"
resampled_data/Bookset/D01096_65351.obj,Bookset,65351,130140,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.53, 0.3, 0.3]}"
resampled_data/Bookset/D01013_10664.obj,Bookset,10664,21132,only triangles,"{'min': [-0.05, 0.21, 0.0], 'max': [0.22, 0.67, 0.28]}"
resampled_data/Bookset/D01190_24563.obj,Bookset,24563,48331,only triangles,"{'min': [-0.0, -2.41, 0.04], 'max': [0.16, -1.68, 0.32]}"
resampled_data/Bookset/D01038_8010.obj,Bookset,8010,15744,only triangles,"{'min': [4.97, 3.42, 0.37], 'max': [5.19, 4.39, 0.74]}"
resampled_data/Bookset/D01199_5258.obj,Bookset,5258,10431,only triangles,"{'min': [0.0, 0.0, -0.23], 'max': [13.52, 7.63, 7.39]}"
resampled_data/Bookset/D01030_17007.obj,Bookset,17007,33954,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.42, 0.31, 0.35]}"
resampled_data/Bookset/D01122_12260.obj,Bookset,12260,24632,only triangles,"{'min': [0.0, -0.02, 0.0], 'max': [0.2, 0.11, 0.15]}"
resampled_data/Bookset/D01042_26228.obj,Bookset,26228,51977,only triangles,"{'min': [-1.91, 0.68, -0.06], 'max': [-1.67, 0.89, 0.22]}"
resampled_data/Bookset/D01065_11535.obj,Bookset,11535,22825,only triangles,"{'min': [3.39, 0.45, -0.0], 'max': [3.89, 0.71, 0.28]}"
resampled_data/Bookset/D01135_22431.obj,Bookset,22431,44607,only triangles,"{'min': [-0.32, -0.22, -0.01], 'max': [10.18, 4.38, 5.04]}"
resampled_data/Bookset/D01009_20678.obj,Bookset,20678,40752,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.42, 0.26, 0.27]}"
resampled_data/Bookset/D01182_11344.obj,Bookset,11344,22826,only triangles,"{'min': [-0.11, 0.01, 0.0], 'max': [0.07, 0.25, 0.24]}"
resampled_data/Bookset/D01078_13061.obj,Bookset,13061,25630,only triangles,"{'min': [0.27, 0.23, 0.0], 'max': [0.58, 0.35, 0.17]}"
resampled_data/Bookset/D01146_13778.obj,Bookset,13778,25989,only triangles,"{'min': [2.26, 2.04, 0.0], 'max': [2.54, 2.33, 0.32]}"
resampled_data/Bookset/D01096_8958.obj,Bookset,8958,17351,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.53, 0.3, 0.3]}"
resampled_data/Bookset/D01108_17948.obj,Bookset,17948,35443,only triangles,"{'min': [0.17, 0.06, 1.62], 'max': [0.33, 0.45, 1.89]}"
resampled_data/Bookset/D01190_9923.obj,Bookset,9923,19436,only triangles,"{'min': [-0.0, -2.41, 0.04], 'max': [0.16, -1.68, 0.32]}"
resampled_data/Bookset/D01110_14817.obj,Bookset,14817,29700,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.27, 0.29, 0.35]}"
resampled_data/Bookset/D01110_14989.obj,Bookset,14989,30044,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.27, 0.29, 0.35]}"
resampled_data/Bookset/D01109_14801.obj,Bookset,14801,29065,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.22, 0.31, 0.27]}"
resampled_data/Bookset/D01108_17945.obj,Bookset,17945,35437,only triangles,"{'min': [0.17, 0.06, 1.62], 'max': [0.33, 0.45, 1.89]}"
resampled_data/Bookset/D01050_12090.obj,Bookset,12090,24160,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.28, 0.29, 0.32]}"
resampled_data/Bookset/D01135_8312.obj,Bookset,8312,16573,only triangles,"{'min': [-0.32, -0.22, -0.01], 'max': [10.18, 4.38, 5.04]}"
resampled_data/Bookset/D01199_15960.obj,Bookset,15960,31791,only triangles,"{'min': [0.0, 0.0, -0.23], 'max': [13.52, 7.63, 7.39]}"
resampled_data/Bookset/D01183_35661.obj,Bookset,35652,70007,only triangles,"{'min': [1.04, -0.22, -0.0], 'max': [2.96, 0.97, 1.73]}"
resampled_data/Bookset/D01050_12308.obj,Bookset,12308,24596,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.28, 0.29, 0.32]}"
resampled_data/Bookset/D01038_2208.obj,Bookset,2208,4421,only triangles,"{'min': [4.97, 3.42, 0.37], 'max': [5.19, 4.39, 0.74]}"
resampled_data/Bookset/D01009_45617.obj,Bookset,45617,90054,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.42, 0.26, 0.27]}"
resampled_data/Bookset/D01042_11439.obj,Bookset,11439,22480,only triangles,"{'min': [-1.91, 0.68, -0.06], 'max': [-1.67, 0.89, 0.22]}"
resampled_data/Bookset/D01109_14795.obj,Bookset,14795,29053,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.22, 0.31, 0.27]}"
resampled_data/Bookset/D01183_10960.obj,Bookset,10960,20925,only triangles,"{'min': [1.04, -0.22, -0.0], 'max': [2.96, 0.97, 1.73]}"
resampled_data/Bookset/D01146_2291.obj,Bookset,2291,2604,only triangles,"{'min': [2.26, 2.04, 0.0], 'max': [2.54, 2.33, 0.32]}"
resampled_data/Bookset/D01065_11529.obj,Bookset,11529,22837,only triangles,"{'min': [3.39, 0.45, -0.0], 'max': [3.89, 0.71, 0.28]}"
resampled_data/Bookset/D01182_11249.obj,Bookset,11249,22636,only triangles,"{'min': [-0.11, 0.01, 0.0], 'max': [0.07, 0.25, 0.24]}"
resampled_data/Bookset/D01184_61226.obj,Bookset,61226,123114,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.19, 0.23, 0.33]}"
resampled_data/Bookset/D01122_23260.obj,Bookset,23260,46760,only triangles,"{'min': [0.0, -0.02, 0.0], 'max': [0.2, 0.11, 0.15]}"
resampled_data/Bookset/D01030_17193.obj,Bookset,17193,34326,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.42, 0.31, 0.35]}"
resampled_data/Bookset/D01184_13506.obj,Bookset,13506,27182,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [0.19, 0.23, 0.33]}"
resampled_data/Bookset/D01013_10669.obj,Bookset,10669,21122,only triangles,"{'min': [-0.05, 0.21, 0.0], 'max': [0.22, 0.67, 0.28]}"
resampled_data/Tree/m1097_2089.obj,Tree,2086,3856,only triangles,"{'min': [0.03, 0.39, 0.03], 'max': [0.42, 0.98, 0.03]}"
resampled_data/Tree/D00439_9242.obj,Tree,9017,6899,only triangles,"{'min': [-0.64, -0.69, -0.44], 'max': [0.66, 0.62, 0.53]}"
resampled_data/Tree/m1079_7865.obj,Tree,7865,15680,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.29, 0.98, 0.28]}"
resampled_data/Tree/m1078_4834.obj,Tree,4834,9540,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.27, 0.96, 0.4]}"
resampled_data/Tree/D00223_7417.obj,Tree,7391,14615,only triangles,"{'min': [-0.83, -0.76, -0.78], 'max': [0.7, 0.86, 0.82]}"
resampled_data/Tree/m1092_6145.obj,Tree,6145,12254,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.75, 0.93]}"
