file,class,num_vertices,num_faces,face_types,bounding_box
data/ShapeDatabase_resampled/SubmachineGun/D00052_2253.obj,SubmachineGun,2253,4270,only triangles,"{'min': [-1.07, -0.31, -0.09], 'max': [0.6, 0.46, 0.13]}"
data/ShapeDatabase_resampled/SubmachineGun/D00459_9539.obj,SubmachineGun,9530,20795,only triangles,"{'min': [-0.93, -0.13, -0.07], 'max': [0.81, 0.33, 0.07]}"
data/ShapeDatabase_resampled/SubmachineGun/D00371_6749.obj,SubmachineGun,6748,14401,only triangles,"{'min': [-0.69, -0.24, -0.19], 'max': [1.0, 0.23, 0.14]}"
data/ShapeDatabase_resampled/SubmachineGun/D00970_2988.obj,SubmachineGun,2988,5929,only triangles,"{'min': [-0.85, -0.16, -0.06], 'max': [0.88, 0.22, 0.04]}"
data/ShapeDatabase_resampled/SubmachineGun/D00613_6021.obj,SubmachineGun,6021,12036,only triangles,"{'min': [-0.88, -0.27, -0.07], 'max': [0.93, 0.43, 0.05]}"
data/ShapeDatabase_resampled/SubmachineGun/D00431_1420.obj,SubmachineGun,1420,2708,only triangles,"{'min': [-0.9, -0.46, -0.08], 'max': [0.97, 0.28, 0.08]}"
data/ShapeDatabase_resampled/SubmachineGun/D00256_10328.obj,SubmachineGun,10328,20568,only triangles,"{'min': [-0.88, -0.76, -0.14], 'max': [0.92, 0.3, 0.1]}"
data/ShapeDatabase_resampled/SubmachineGun/D00064.obj,SubmachineGun,6530,13256,only triangles,"{'min': [-0.81, -0.3, -0.25], 'max': [1.09, 0.45, 0.16]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00266.obj,TruckNonContainer,6898,39423,only triangles,"{'min': [-0.16, -0.0, 0.0], 'max': [2.14, 5.78, 2.21]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00608.obj,TruckNonContainer,7112,39882,only triangles,"{'min': [-2.34, 0.22, -0.0], 'max': [-0.35, 5.22, 2.15]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00699.obj,TruckNonContainer,5071,34131,only triangles,"{'min': [-0.0, 0.13, -0.01], 'max': [2.29, 5.67, 2.32]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00619.obj,TruckNonContainer,5231,31575,only triangles,"{'min': [-293.27, 18.2, -4.23], 'max': [191.88, 153.76, 228.3]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00252_2288.obj,TruckNonContainer,2288,4536,only triangles,"{'min': [-4.2, 0.29, 0.0], 'max': [16.34, 12.25, 9.39]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00148_2448.obj,TruckNonContainer,2448,4740,only triangles,"{'min': [2.86, 9.62, 0.01], 'max': [4.64, 14.17, 2.01]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00553.obj,TruckNonContainer,7248,42048,only triangles,"{'min': [-1.34, -3.13, -1.87], 'max': [3.7, 10.82, 4.14]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00879_4278.obj,TruckNonContainer,4278,8524,only triangles,"{'min': [1.91, 1.67, -0.04], 'max': [9.54, 5.95, 4.2]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00572_5270.obj,TruckNonContainer,5268,9342,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [2.76, 9.25, 2.58]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00055.obj,TruckNonContainer,7636,45843,only triangles,"{'min': [0.0, 0.0, 0.0], 'max': [2.55, 5.85, 3.76]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00275.obj,TruckNonContainer,5498,32640,only triangles,"{'min': [12.76, 7.96, 0.08], 'max': [40.47, 16.05, 10.23]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00267.obj,TruckNonContainer,6035,36387,only triangles,"{'min': [5.12, -5.81, 1.06], 'max': [142.42, 56.45, 76.19]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00143_3618.obj,TruckNonContainer,3618,7672,only triangles,"{'min': [0.98, 6.85, -0.0], 'max': [5.28, 8.75, 3.16]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00943.obj,TruckNonContainer,8852,45708,only triangles,"{'min': [0.76, -0.05, 0.15], 'max': [2.33, 4.3, 2.25]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00731_5447.obj,TruckNonContainer,5447,10104,only triangles,"{'min': [3.48, -0.13, 0.0], 'max': [6.1, 7.71, 3.05]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00783.obj,TruckNonContainer,5246,30654,only triangles,"{'min': [8.06, -1.4, -0.0], 'max': [15.87, 1.48, 2.83]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00353_9814.obj,TruckNonContainer,9814,20077,only triangles,"{'min': [0.0, -0.0, 0.0], 'max': [3.32, 7.41, 4.19]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00283.obj,TruckNonContainer,6979,34398,only triangles,"{'min': [0.86, 0.67, 0.0], 'max': [0.94, 0.85, 0.12]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00737_7812.obj,TruckNonContainer,7812,15004,only triangles,"{'min': [-72.42, -245.4, -1.09], 'max': [72.84, 48.1, 140.7]}"
data/ShapeDatabase_resampled/TruckNonContainer/D00215_4409.obj,TruckNonContainer,4409,8029,only triangles,"{'min': [-85.73, -320.11, -45.55], 'max': [92.95, 169.11, 135.0]}"
data/ShapeDatabase_resampled/Tool/D01084_4491.obj,Tool,4491,8978,only triangles,"{'min': [-0.69, -0.08, -0.98], 'max': [0.51, 0.09, 0.86]}"
data/ShapeDatabase_resampled/Tool/D01140_3906.obj,Tool,3906,7808,only triangles,"{'min': [-0.71, -0.08, -0.98], 'max': [0.5, 0.08, 0.84]}"
data/ShapeDatabase_resampled/Tool/D01154.obj,Tool,5202,10400,only triangles,"{'min': [-0.77, -0.08, -0.93], 'max': [0.63, 0.08, 0.82]}"
data/ShapeDatabase_resampled/Tool/m1103_2796.obj,Tool,2796,5580,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.2, 0.98, 0.07]}"
data/ShapeDatabase_resampled/Tool/m1107_5167.obj,Tool,5167,10319,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.3, 0.1]}"
data/ShapeDatabase_resampled/Tool/D01165_4457.obj,Tool,4457,8910,only triangles,"{'min': [-0.76, -0.07, -0.88], 'max': [0.81, 0.08, 0.59]}"
data/ShapeDatabase_resampled/Tool/D01111_4284.obj,Tool,4284,8564,only triangles,"{'min': [-0.75, -0.08, -0.74], 'max': [0.96, 0.08, 0.68]}"
data/ShapeDatabase_resampled/Tool/m1102_1637.obj,Tool,1637,3229,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.2, 0.98, 0.06]}"
data/ShapeDatabase_resampled/Tool/D01113_4407.obj,Tool,4407,8810,only triangles,"{'min': [-0.77, -0.08, -0.7], 'max': [0.97, 0.08, 0.68]}"
data/ShapeDatabase_resampled/Tool/D01176_4298.obj,Tool,4298,8592,only triangles,"{'min': [-0.79, -0.08, -0.67], 'max': [0.99, 0.08, 0.7]}"
data/ShapeDatabase_resampled/Tool/m591_3180.obj,Tool,3180,6344,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.54, 0.98, 0.57]}"
data/ShapeDatabase_resampled/Tool/D01069.obj,Tool,6198,12392,only triangles,"{'min': [-0.58, -0.08, -0.82], 'max': [0.69, 0.08, 0.79]}"
data/ShapeDatabase_resampled/Tool/m1108_2186.obj,Tool,2186,3930,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.53, 0.1]}"
data/ShapeDatabase_resampled/Tool/D01086_3804.obj,Tool,3804,7604,only triangles,"{'min': [-0.61, -0.08, -0.96], 'max': [0.59, 0.08, 0.84]}"
data/ShapeDatabase_resampled/Tool/m1116_2659.obj,Tool,2659,5294,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.12, 0.98, 0.11]}"
data/ShapeDatabase_resampled/Tool/m1105_5039.obj,Tool,5039,10070,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.28, 0.1]}"
data/ShapeDatabase_resampled/Tool/D01159_4478.obj,Tool,4478,8952,only triangles,"{'min': [-0.6, -0.08, -0.97], 'max': [0.67, 0.09, 0.91]}"
data/ShapeDatabase_resampled/Tool/m1110_5076.obj,Tool,5076,10140,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.15, 0.98, 0.39]}"
data/ShapeDatabase_resampled/Tool/m587_4115.obj,Tool,4115,8170,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.74, 0.98, 0.74]}"
data/ShapeDatabase_resampled/Tool/m589_2354.obj,Tool,2354,4360,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.48, 0.98, 0.65]}"
data/ShapeDatabase_resampled/Tool/D01044.obj,Tool,5201,10398,only triangles,"{'min': [-0.6, -0.08, -0.92], 'max': [0.67, 0.08, 0.85]}"
data/ShapeDatabase_resampled/Tool/D01142.obj,Tool,5110,10216,only triangles,"{'min': [-0.77, -0.08, -0.82], 'max': [0.84, 0.08, 0.66]}"
data/ShapeDatabase_resampled/Tool/D01156.obj,Tool,5508,11012,only triangles,"{'min': [-0.76, -0.08, -0.76], 'max': [0.91, 0.08, 0.67]}"
data/ShapeDatabase_resampled/Tool/m590_4460.obj,Tool,4460,8542,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.45, 0.98, 0.34]}"
data/ShapeDatabase_resampled/Tool/D01127.obj,Tool,6104,12204,only triangles,"{'min': [-0.77, -0.08, -0.88], 'max': [0.72, 0.08, 0.74]}"
data/ShapeDatabase_resampled/Tool/m1099_3546.obj,Tool,3546,7088,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.38, 0.98, 0.08]}"
data/ShapeDatabase_resampled/Tool/m1115_2544.obj,Tool,2544,4749,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.13, 0.98, 0.13]}"
data/ShapeDatabase_resampled/Tool/m1113_2042.obj,Tool,2042,4076,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.13, 0.13, 0.98]}"
data/ShapeDatabase_resampled/Tool/D01152_3942.obj,Tool,3942,7880,only triangles,"{'min': [-0.76, -0.06, -0.96], 'max': [0.79, 0.08, 0.6]}"
data/ShapeDatabase_resampled/Tool/D01148_4478.obj,Tool,4478,8952,only triangles,"{'min': [-0.59, -0.08, -0.99], 'max': [0.62, 0.09, 0.88]}"
data/ShapeDatabase_resampled/Tool/D01040_4794.obj,Tool,4794,9584,only triangles,"{'min': [-0.74, -0.08, -0.96], 'max': [0.51, 0.08, 0.85]}"
data/ShapeDatabase_resampled/Tool/m1109_5336.obj,Tool,5336,10567,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.59, 0.98, 0.16]}"
data/ShapeDatabase_resampled/Tool/m1104_2519.obj,Tool,2519,5022,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.28, 0.97, 0.07]}"
data/ShapeDatabase_resampled/Tool/m1100_2866.obj,Tool,2866,5720,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.24, 0.98, 0.2]}"
data/ShapeDatabase_resampled/Tool/m1114_2003.obj,Tool,1997,3984,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.12, 0.98, 0.12]}"
data/ShapeDatabase_resampled/Tool/m1101_1614.obj,Tool,1614,3220,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.23, 0.98, 0.05]}"
data/ShapeDatabase_resampled/Tool/m1111_3402.obj,Tool,3402,6796,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.46, 0.97, 0.16]}"
data/ShapeDatabase_resampled/Tool/m588_3337.obj,Tool,3337,6576,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.74, 0.98, 0.73]}"
data/ShapeDatabase_resampled/Tool/D01003_3963.obj,Tool,3963,7922,only triangles,"{'min': [-0.62, -0.08, -0.93], 'max': [0.57, 0.08, 0.81]}"
data/ShapeDatabase_resampled/Tool/D01131_4487.obj,Tool,4487,8970,only triangles,"{'min': [-0.68, -0.08, -0.97], 'max': [0.52, 0.09, 0.87]}"
data/ShapeDatabase_resampled/Tool/m1112_4114.obj,Tool,4114,8175,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.43, 0.98, 0.12]}"
data/ShapeDatabase_resampled/Tool/m1106_6070.obj,Tool,6070,12020,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.3, 0.08]}"
data/ShapeDatabase_resampled/Tool/D01012_4463.obj,Tool,4463,8922,only triangles,"{'min': [-0.6, -0.08, -0.98], 'max': [0.61, 0.09, 0.88]}"
data/ShapeDatabase_resampled/Tool/m1117_3229.obj,Tool,3229,6442,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.27, 0.11, 0.98]}"
data/ShapeDatabase_resampled/Monitor/D00920_11016.obj,Monitor,11015,22019,only triangles,"{'min': [-0.66, -0.96, -0.21], 'max': [1.11, 0.33, 0.24]}"
data/ShapeDatabase_resampled/Monitor/D00469_6299.obj,Monitor,6299,12582,only triangles,"{'min': [-0.59, -0.95, -0.66], 'max': [1.17, 0.79, 0.91]}"
data/ShapeDatabase_resampled/Monitor/D00548_12705.obj,Monitor,12705,25380,only triangles,"{'min': [-0.83, -0.71, -0.21], 'max': [1.11, 0.95, 0.29]}"
data/ShapeDatabase_resampled/Monitor/D00919_13390.obj,Monitor,13390,26576,only triangles,"{'min': [-0.7, -0.71, -0.59], 'max': [0.86, 0.53, 0.22]}"
data/ShapeDatabase_resampled/Monitor/D00336.obj,Monitor,9494,15561,only triangles,"{'min': [-0.99, -0.91, -0.79], 'max': [0.85, 0.7, 0.82]}"
data/ShapeDatabase_resampled/Monitor/D00444_9965.obj,Monitor,9965,19686,only triangles,"{'min': [-0.97, -0.84, -0.52], 'max': [0.8, 0.61, 0.19]}"
data/ShapeDatabase_resampled/Monitor/D00659_7887.obj,Monitor,7887,15762,only triangles,"{'min': [-0.56, -0.79, -0.85], 'max': [1.14, 0.7, 0.58]}"
data/ShapeDatabase_resampled/Monitor/D00339_15941.obj,Monitor,15941,31796,only triangles,"{'min': [-0.53, -0.64, -0.11], 'max': [0.82, 0.66, 0.39]}"
data/ShapeDatabase_resampled/Monitor/D00852.obj,Monitor,6196,11989,only triangles,"{'min': [-0.64, -0.73, -0.82], 'max': [0.87, 0.72, 0.49]}"
data/ShapeDatabase_resampled/Monitor/D00141_5360.obj,Monitor,5360,10556,only triangles,"{'min': [-0.63, -0.8, -0.49], 'max': [1.0, 0.97, 0.27]}"
data/ShapeDatabase_resampled/Monitor/D00915.obj,Monitor,5124,9779,only triangles,"{'min': [-1.04, -1.2, -0.41], 'max': [0.55, 0.39, 0.38]}"
data/ShapeDatabase_resampled/Monitor/D00978_8906.obj,Monitor,8906,18185,only triangles,"{'min': [-0.74, -0.78, -0.47], 'max': [0.98, 0.78, 0.92]}"
data/ShapeDatabase_resampled/Monitor/D00863_8469.obj,Monitor,8469,15804,only triangles,"{'min': [-0.63, -0.7, -0.5], 'max': [0.84, 0.64, 0.16]}"
data/ShapeDatabase_resampled/Monitor/D00412_2930.obj,Monitor,2930,4954,only triangles,"{'min': [-1.18, -0.77, -0.38], 'max': [0.49, 0.87, 0.37]}"
data/ShapeDatabase_resampled/Monitor/D00387_9627.obj,Monitor,9627,20062,only triangles,"{'min': [-0.78, -0.76, -0.2], 'max': [1.02, 0.94, 0.16]}"
data/ShapeDatabase_resampled/Monitor/D01000_7252.obj,Monitor,7247,14477,only triangles,"{'min': [-0.97, -1.26, -0.19], 'max': [0.88, 0.51, 0.26]}"
data/ShapeDatabase_resampled/Monitor/D00391_1812.obj,Monitor,1812,3500,only triangles,"{'min': [-0.87, -0.7, -0.18], 'max': [1.03, 0.63, 0.2]}"
data/ShapeDatabase_resampled/Monitor/D00364_9621.obj,Monitor,9621,19786,only triangles,"{'min': [-0.92, -0.56, -0.83], 'max': [0.63, 1.07, 0.68]}"
data/ShapeDatabase_resampled/Monitor/D00007_7735.obj,Monitor,7735,15466,only triangles,"{'min': [-1.05, -0.98, -0.45], 'max': [0.83, 0.77, 0.29]}"
data/ShapeDatabase_resampled/Monitor/D00229_2767.obj,Monitor,2767,5105,only triangles,"{'min': [-0.57, -0.81, -0.42], 'max': [1.01, 0.64, 0.39]}"
data/ShapeDatabase_resampled/Musical_Instrument/m625_3655.obj,Musical_Instrument,3655,7016,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.35, 0.1]}"
data/ShapeDatabase_resampled/Musical_Instrument/m640_3712.obj,Musical_Instrument,3712,7350,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.39, 0.98, 0.18]}"
data/ShapeDatabase_resampled/Musical_Instrument/m645_12477.obj,Musical_Instrument,12371,24317,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.64, 0.72, 0.98]}"
data/ShapeDatabase_resampled/Musical_Instrument/m633_11950.obj,Musical_Instrument,11947,23874,only triangles,"{'min': [0.06, 0.06, 0.03], 'max': [0.48, 0.98, 0.09]}"
data/ShapeDatabase_resampled/Musical_Instrument/m627.obj,Musical_Instrument,7445,13529,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.36, 0.98, 0.09]}"
data/ShapeDatabase_resampled/Musical_Instrument/m630_4694.obj,Musical_Instrument,4694,9141,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.4, 0.98, 0.12]}"
data/ShapeDatabase_resampled/Musical_Instrument/m644_7218.obj,Musical_Instrument,7214,16101,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.58, 0.66, 0.98]}"
data/ShapeDatabase_resampled/Musical_Instrument/m631_7579.obj,Musical_Instrument,7469,16856,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.34, 0.15]}"
data/ShapeDatabase_resampled/Musical_Instrument/m626_4489.obj,Musical_Instrument,4489,8661,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.64, 0.08]}"
data/ShapeDatabase_resampled/Musical_Instrument/m635_9177.obj,Musical_Instrument,9177,19028,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.31, 0.11, 0.98]}"
data/ShapeDatabase_resampled/Musical_Instrument/m641_1864.obj,Musical_Instrument,1864,3667,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.33, 0.12, 0.98]}"
data/ShapeDatabase_resampled/Musical_Instrument/m643_9723.obj,Musical_Instrument,9723,19035,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.68, 0.77, 0.98]}"
data/ShapeDatabase_resampled/Musical_Instrument/m629.obj,Musical_Instrument,8225,16090,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.3, 0.06]}"
data/ShapeDatabase_resampled/Musical_Instrument/m628_5490.obj,Musical_Instrument,5490,11127,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.29, 0.08]}"
data/ShapeDatabase_resampled/Musical_Instrument/m647_3645.obj,Musical_Instrument,3645,6886,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.56, 0.4, 0.98]}"
data/ShapeDatabase_resampled/Musical_Instrument/m637.obj,Musical_Instrument,8636,16931,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.08, 0.31]}"
data/ShapeDatabase_resampled/Musical_Instrument/m646_5321.obj,Musical_Instrument,5321,10500,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.67, 0.7, 0.98]}"
data/ShapeDatabase_resampled/Musical_Instrument/m638_3884.obj,Musical_Instrument,3884,7587,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.3, 0.98, 0.12]}"
data/ShapeDatabase_resampled/Musical_Instrument/m634_5030.obj,Musical_Instrument,5030,9687,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.08, 0.33]}"
data/ShapeDatabase_resampled/Musical_Instrument/m632_6058.obj,Musical_Instrument,6058,11988,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.36, 0.98, 0.11]}"
data/ShapeDatabase_resampled/Musical_Instrument/m639_9123.obj,Musical_Instrument,9111,18745,only triangles,"{'min': [0.03, 0.03, 0.03], 'max': [0.98, 0.37, 0.16]}"
data/ShapeDatabase_resampled/WheelChair/D00846.obj,WheelChair,8834,17196,only triangles,"{'min': [-0.92, -0.56, -0.63], 'max': [0.95, 0.52, 0.54]}"
data/ShapeDatabase_resampled/WheelChair/D00290.obj,WheelChair,5009,9882,only triangles,"{'min': [-0.87, -0.46, -0.54], 'max': [0.99, 0.57, 0.5]}"
data/ShapeDatabase_resampled/WheelChair/D00526_9538.obj,WheelChair,9538,19002,only triangles,"{'min': [-0.88, -0.52, -0.56], 'max': [0.9, 0.64, 0.68]}"
data/ShapeDatabase_resampled/WheelChair/D00203_12853.obj,WheelChair,12853,25649,only triangles,"{'min': [-1.19, -0.43, -0.63], 'max': [0.62, 0.6, 0.56]}"
data/ShapeDatabase_resampled/WheelChair/D00499_2362.obj,WheelChair,2362,4270,only triangles,"{'min': [-0.69, -0.45, -0.38], 'max': [1.17, 0.49, 0.69]}"
data/ShapeDatabase_resampled/WheelChair/D00604_9241.obj,WheelChair,9241,17811,only triangles,"{'min': [-0.71, -0.72, -0.52], 'max': [1.16, 0.34, 0.62]}"
data/ShapeDatabase_resampled/WheelChair/D00183_3059.obj,WheelChair,3059,5866,only triangles,"{'min': [-0.96, -0.53, -0.48], 'max': [0.89, 0.6, 0.59]}"
data/ShapeDatabase_resampled/WheelChair/D00782_7062.obj,WheelChair,7062,13905,only triangles,"{'min': [-1.18, -0.43, -0.6], 'max': [0.7, 0.7, 0.61]}"
data/ShapeDatabase_resampled/WheelChair/D00365.obj,WheelChair,7244,14412,only triangles,"{'min': [-0.88, -0.64, -0.57], 'max': [0.92, 0.39, 0.42]}"
data/ShapeDatabase_resampled/WheelChair/D00274_1912.obj,WheelChair,1912,3525,only triangles,"{'min': [-0.7, -0.46, -0.41], 'max': [1.16, 0.53, 0.69]}"
data/ShapeDatabase_resampled/WheelChair/D00453_5026.obj,WheelChair,5026,9436,only triangles,"{'min': [-0.59, -0.75, -0.54], 'max': [1.04, 0.35, 0.6]}"
data/ShapeDatabase_resampled/WheelChair/D00088_8896.obj,WheelChair,8896,19045,only triangles,"{'min': [-0.86, -0.57, -0.67], 'max': [0.88, 0.43, 0.45]}"
data/ShapeDatabase_resampled/WheelChair/D00687.obj,WheelChair,8188,16268,only triangles,"{'min': [-0.83, -0.38, -0.45], 'max': [1.0, 0.55, 0.53]}"
data/ShapeDatabase_resampled/WheelChair/D00449_8667.obj,WheelChair,8667,18264,only triangles,"{'min': [-0.98, -0.38, -0.63], 'max': [0.79, 0.79, 0.64]}"
data/ShapeDatabase_resampled/WheelChair/D00821.obj,WheelChair,8188,16268,only triangles,"{'min': [-0.82, -0.35, -0.47], 'max': [1.0, 0.53, 0.51]}"
data/ShapeDatabase_resampled/WheelChair/D00720_8536.obj,WheelChair,8536,18220,only triangles,"{'min': [-1.26, -0.51, -0.43], 'max': [0.63, 0.62, 0.52]}"
data/ShapeDatabase_resampled/WheelChair/D00394_8869.obj,WheelChair,8869,18853,only triangles,"{'min': [-1.1, -0.49, -0.57], 'max': [0.79, 0.57, 0.54]}"
data/ShapeDatabase_resampled/WheelChair/D00070.obj,WheelChair,8476,16832,only triangles,"{'min': [-1.27, -0.66, -0.68], 'max': [0.67, 0.53, 0.55]}"
data/ShapeDatabase_resampled/WheelChair/D00628_9909.obj,WheelChair,9909,21664,only triangles,"{'min': [-0.77, -0.55, -0.61], 'max': [0.99, 0.52, 0.58]}"
data/ShapeDatabase_resampled/WheelChair/D00004_9744.obj,WheelChair,9744,19955,only triangles,"{'min': [-0.54, -0.4, -0.41], 'max': [1.25, 0.44, 0.38]}"
data/ShapeDatabase_resampled/Drum/D00063_11831.obj,Drum,11831,22290,only triangles,"{'min': [0.82, 0.45, 0.51], 'max': [1.58, 1.21, 1.09]}"
data/ShapeDatabase_resampled/Drum/D00308_10321.obj,Drum,10321,20026,only triangles,"{'min': [0.46, 0.33, 0.0], 'max': [1.5, 1.37, 0.77]}"
data/ShapeDatabase_resampled/Drum/D00375_5483.obj,Drum,5472,9566,only triangles,"{'min': [-0.02, -0.44, -0.01], 'max': [0.5, 0.46, 0.61]}"
data/ShapeDatabase_resampled/Drum/D00383_6364.obj,Drum,6364,12220,only triangles,"{'min': [3.71, 0.36, 1.97], 'max': [4.37, 1.02, 2.44]}"
data/ShapeDatabase_resampled/Drum/D00189_21234.obj,Drum,21234,42464,only triangles,"{'min': [1.82, 0.87, 0.44], 'max': [2.21, 1.27, 1.15]}"
data/ShapeDatabase_resampled/Drum/D00026.obj,Drum,5506,32619,only triangles,"{'min': [-0.16, -0.17, -0.0], 'max': [0.16, 0.15, 0.7]}"
data/ShapeDatabase_resampled/Drum/D00163.obj,Drum,8313,37275,only triangles,"{'min': [0.97, -0.02, 0.0], 'max': [1.74, 0.75, 0.66]}"
data/ShapeDatabase_resampled/Drum/D00193_5403.obj,Drum,5403,10636,only triangles,"{'min': [0.25, 0.27, -0.02], 'max': [1.01, 1.03, 1.09]}"
data/ShapeDatabase_resampled/Drum/D00115_11386.obj,Drum,11386,22768,only triangles,"{'min': [0.54, -0.42, -0.27], 'max': [1.75, 0.69, 0.43]}"
